2026-09-20T09:41:48.744Z VTTY: Console port: waiting connection on tcp port 5006 for protocol IPv4 (FD 10)
2026-09-20T09:41:48.747Z slot0: C/H/S settings = 64/4/32
2026-09-20T09:41:48.747Z slot1: C/H/S settings = 0/4/32
2026-09-20T09:41:48.987Z C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x60aa1da0,JIT on)
2026-09-20T09:41:48.987Z CPU0: CPU_STATE: Starting CPU (old state=2)...
2026-09-20T09:41:49.147Z ROM: Microcode has started.
2026-09-20T09:41:49.150Z ROM: trying to read bootvar 'WARM_REBOOT'
2026-09-20T09:41:49.152Z CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a99108 (size=1)
2026-09-20T09:41:49.152Z CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9911c (size=1)
2026-09-20T09:41:49.198Z CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026e48c (size=2)
2026-09-20T09:41:49.200Z CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60275d88 (size=2)
2026-09-20T09:41:49.200Z CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60275d98 (size=2)
2026-09-20T09:41:49.200Z ROM: unhandled syscall 0x00000047 at pc=0x60a9a89c (a1=0x80007db4,a2=0x00000010,a3=0xbfb00000)
2026-09-20T09:41:49.102Z ROM: trying to read bootvar 'RANDOM_NUM'
2026-09-20T09:41:49.132Z CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x6028323c (size=2)
2026-09-20T09:41:49.134Z CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6028603c: bus=0,device=4,function=0,reg=0xf0
2026-09-20T09:41:49.134Z CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286048: bus=0,device=4,function=0,reg=0xf0
2026-09-20T09:41:49.134Z CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x6028605c: bus=0,device=0,function=0,reg=0x20
2026-09-20T09:41:49.134Z CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286060: bus=0,device=0,function=0,reg=0x20
2026-09-20T09:41:49.134Z CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x6028605c: bus=0,device=0,function=0,reg=0xa0
2026-09-20T09:41:49.134Z CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286060: bus=0,device=0,function=0,reg=0xa0
2026-09-20T09:41:49.134Z CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x6027609c (size=2)
2026-09-20T09:41:51.839Z ROM: unhandled syscall 0x0000003e at pc=0x60a9a89c (a1=0x80007da4,a2=0x00002580,a3=0x64570000)
2026-09-20T09:41:51.839Z ROM: unhandled syscall 0x00000047 at pc=0x60a9a89c (a1=0x80007dac,a2=0x00000000,a3=0x64570000)
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'BOOT'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'CONFIG_FILE'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'BOOTLDR'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'RSHELF'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'DSHELF'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'DSHELFINFO'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'RESET_COUNTER'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'CHRG_LOCRECSN'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'CHRG_ID'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'SLOTCACHE'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'OVERTEMP'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'DIAG'
2026-09-20T09:41:52.288Z ROM: trying to read bootvar 'WARM_REBOOT'
2026-09-20T09:41:52.382Z CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x6081679c (size=2)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60816398 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608163dc (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608163e8, value=0x00000020 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608163ec (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608163f4, value=0x00000000 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60816400 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x6081640c, value=0x00000040 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60816420 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x6081642c, value=0x00000000 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60816438 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60816448, value=0x00000080 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608181e8 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x608181f4, value=0x00000080 (size=1)
2026-09-20T09:41:52.382Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608181f8 (size=1)
2026-09-20T09:41:52.436Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
2026-09-20T09:41:52.494Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
2026-09-20T09:41:52.544Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
2026-09-20T09:41:52.608Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
2026-09-20T09:41:52.710Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x60816534, value=0x00000002 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x6081653c, value=0x00000002 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x60816544, value=0x00000002 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x60816548, value=0x00000002 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x6081654c, value=0x00000002 (size=1)
2026-09-20T09:41:52.808Z CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x60816550, value=0x00000002 (size=1)
2026-09-20T09:41:52.809Z CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x608173d4 (size=1)
2026-09-20T09:41:52.969Z CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x602832e8 (size=2)
2026-09-20T09:41:52.969Z CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x602832f0 (size=2)
2026-09-20T09:41:53.083Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286170: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286174: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286170: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286174: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.083Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.126Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286170: bus=0,device=1,function=0,reg=0x00
2026-09-20T09:41:53.126Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286174: bus=0,device=1,function=0,reg=0x00
2026-09-20T09:41:53.127Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286170: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.127Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286174: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x0c
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x0c
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x18
2026-09-20T09:41:53.127Z PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x18
2026-09-20T09:41:53.127Z PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x1c
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x1c
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x20
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x20
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x24
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x24
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x30
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x30
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x64
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x64
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x68
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x68
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0xf0
2026-09-20T09:41:53.127Z CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0xf0
2026-09-20T09:41:53.273Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286170: bus=1,device=0,function=0,reg=0x00
2026-09-20T09:41:53.273Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286174: bus=1,device=0,function=0,reg=0x00
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605df790 (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1000, pc=0x605df7b0 (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605df7c4 (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1, pc=0x605df7cc (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: read from unknown addr 0x18, pc=0x605df7f8 (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: write to unknown addr 0x18, value=0x0, pc=0x605df800 (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605df818 (size=2)
2026-09-20T09:41:53.273Z CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x605df824 (size=2)
2026-09-20T09:41:53.301Z CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x605df83c (size=2)
2026-09-20T09:41:53.301Z CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x605df848 (size=2)
2026-09-20T09:41:53.301Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286170: bus=0,device=1,function=0,reg=0x00
2026-09-20T09:41:53.301Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286174: bus=0,device=1,function=0,reg=0x00
2026-09-20T09:41:53.301Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286170: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.301Z CPU0: PCI: read request for device 'ti2050b' at pc=0x60286174: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x0c
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x0c
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x18
2026-09-20T09:41:53.301Z PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x18
2026-09-20T09:41:53.301Z PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x1c
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x1c
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x20
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x20
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x24
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x24
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x30
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x30
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x3c
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x40
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x64
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x64
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x68
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x68
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0x04
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6028603c: bus=0,device=1,function=0,reg=0xf0
2026-09-20T09:41:53.301Z CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286048: bus=0,device=1,function=0,reg=0xf0
2026-09-20T09:41:53.390Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286170: bus=1,device=0,function=0,reg=0x00
2026-09-20T09:41:53.390Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286174: bus=1,device=0,function=0,reg=0x00
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x6028603c: bus=1,device=0,function=0,reg=0x10
2026-09-20T09:41:53.390Z NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x60286048: bus=1,device=0,function=0,reg=0x10
2026-09-20T09:41:53.390Z NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x6028603c: bus=1,device=0,function=0,reg=0x04
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x60286048: bus=1,device=0,function=0,reg=0x04
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x6028603c: bus=1,device=0,function=0,reg=0x0c
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x60286048: bus=1,device=0,function=0,reg=0x0c
2026-09-20T09:41:53.390Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286170: bus=1,device=0,function=0,reg=0x40
2026-09-20T09:41:53.390Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286174: bus=1,device=0,function=0,reg=0x40
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x6028603c: bus=1,device=0,function=0,reg=0x40
2026-09-20T09:41:53.390Z CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x60286048: bus=1,device=0,function=0,reg=0x40
2026-09-20T09:41:53.390Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286170: bus=1,device=0,function=0,reg=0x08
2026-09-20T09:41:53.390Z CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60286174: bus=1,device=0,function=0,reg=0x08
2026-09-20T09:41:53.399Z NM-16ESW(1): unknown opcode 0x00000016 (cmd=0x58614000)
2026-09-20T09:41:53.465Z CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60277288 (size=2)
2026-09-20T09:41:53.465Z CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60277290 (size=2)
2026-09-20T09:41:53.465Z CPU0: IO_FPGA: read from unknown addr 0x2e, pc=0x602772b0 (size=2)
2026-09-20T09:41:53.465Z CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x40, pc=0x602772c0 (size=2)
2026-09-20T09:41:53.492Z CPU0: JIT: partial JIT flush (count=816)
2026-09-20T09:41:53.733Z CPU0: JIT: flushing data structures (compiled pages=1031)
2026-09-20T09:41:53.890Z CPU0: JIT: partial JIT flush (count=914)
2026-09-20T09:41:53.796Z ROM: trying to read bootvar 'PMDEBUG'
2026-09-20T09:41:53.801Z ROM: trying to read bootvar 'MONDEBUG'
2026-09-20T09:41:54.134Z CPU0: JIT: flushing data structures (compiled pages=1056)
2026-09-20T09:41:54.281Z ROM: unhandled syscall 0x0000001a at pc=0x60a9a89c (a1=0x6504f3b4,a2=0x00000001,a3=0x00000023)
2026-09-20T09:41:54.281Z ROM: unhandled syscall 0x00000009 at pc=0x60a9a89c (a1=0x6504f3b4,a2=0x00000001,a3=0x00000023)
2026-09-20T09:41:54.428Z CPU0: JIT: partial JIT flush (count=890)
2026-09-20T09:41:54.771Z CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x6081675c (size=2)
2026-09-20T09:41:54.771Z CPU0: IO_FPGA: write to unknown addr 0x16, value=0x1, pc=0x60816764 (size=2)
2026-09-20T09:41:54.807Z ROM: trying to read bootvar 'ROM_PERSISTENT_UTC'
2026-09-20T09:41:54.884Z CPU0: JIT: flushing data structures (compiled pages=1066)
2026-09-20T09:41:55.017Z ROM: trying to set bootvar 'BSI=0'
2026-09-20T09:41:55.017Z ROM: trying to read bootvar 'RET_2_RCALTS'
2026-09-20T09:41:55.017Z ROM: trying to set bootvar 'RET_2_RCALTS='
2026-09-20T09:41:55.025Z ROM: trying to read bootvar 'RANDOM_NUM'
2026-09-20T09:42:39.762Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:43:14.814Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:43:49.837Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:44:24.847Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:44:49.917Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:45:14.989Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:45:54.866Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:46:24.897Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:46:49.979Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:47:39.944Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:48:14.952Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:48:50.026Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:49:25.012Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:50:05.011Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:50:40.073Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:51:10.092Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:51:40.124Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:52:05.173Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
2026-09-20T09:52:45.219Z CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
